Q3:
+----------+----------------+-----------------+----------------+---------+---------+----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv      | pv      | sum_price      |
| 20200807 | 家电           | 空调4           | 海尔落地空调1  | 22878   | 22921   | 11712393.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调10 | 22935   | 22979   | 11862182.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调11 | 22634   | 22673   | 11591523.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调12 | 22641   | 22676   | 11686682.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调13 | 22752   | 22788   | 11719930.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调14 | 22796   | 22828   | 11797066.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调15 | 22698   | 22741   | 11672176.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调16 | 22396   | 22435   | 11565733.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调17 | 22381   | 22420   | 11504075.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调18 | 22542   | 22578   | 11534960.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调19 | 22679   | 22728   | 11657543.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调2  | 22520   | 22558   | 11649903.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调20 | 22598   | 22639   | 11538223.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调21 | 22492   | 22535   | 11626855.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调22 | 22731   | 22773   | 11658706.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调23 | 22533   | 22581   | 11606609.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调24 | 22499   | 22544   | 11597692.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调25 | 22742   | 22768   | 11707642.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调26 | 22614   | 22641   | 11578700.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调27 | 22822   | 22871   | 11769322.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调28 | 22426   | 22469   | 11598537.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调29 | 22646   | 22676   | 11658416.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调3  | 22696   | 22730   | 11782406.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调4  | 22562   | 22604   | 11722527.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调5  | 22629   | 22668   | 11649122.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调6  | 22580   | 22617   | 11695512.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调7  | 22468   | 22504   | 11642299.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调8  | 22568   | 22607   | 11579765.000   |
| 20200807 | 家电           | 空调4           | 海尔落地空调9  | 22539   | 22582   | 11633405.000   |
| 20200807 | 家电           | NULL            | NULL           | 2654577 | 3395452 | 1746027031.000 |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹0        | 22874   | 22921   | 11703616.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹1        | 22670   | 22715   | 11637096.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹10       | 22920   | 22970   | 11782003.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹11       | 22687   | 22730   | 11578037.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹12       | 22927   | 22967   | 11740827.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹13       | 22742   | 22782   | 11679705.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹14       | 22886   | 22933   | 11756604.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹15       | 22626   | 22666   | 11618594.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹16       | 22482   | 22521   | 11554312.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹17       | 22747   | 22792   | 11618101.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹18       | 22857   | 22894   | 11747694.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹19       | 22499   | 22540   | 11499264.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹2        | 22639   | 22681   | 11614756.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹20       | 22600   | 22646   | 11635515.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹21       | 22689   | 22719   | 11561409.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹22       | 22487   | 22530   | 11483334.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹23       | 22642   | 22671   | 11580750.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹24       | 22635   | 22674   | 11653162.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹25       | 22707   | 22757   | 11553452.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹26       | 22970   | 23006   | 11842628.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹27       | 22501   | 22536   | 11571613.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹28       | 22968   | 23019   | 11822210.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹29       | 22730   | 22767   | 11672553.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹3        | 22656   | 22693   | 11584873.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹4        | 22689   | 22735   | 11669929.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹5        | 22688   | 22724   | 11629332.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹6        | 22708   | 22756   | 11718954.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹7        | 22814   | 22850   | 11642710.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹8        | 22671   | 22699   | 11604150.000   |
| 20200807 | 生鲜           | 海鲜速食0       | 大闸蟹9        | 22695   | 22738   | 11634435.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹0        | 22993   | 23045   | 11769784.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹1        | 22916   | 22969   | 11770803.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹10       | 22438   | 22486   | 11472735.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹11       | 22532   | 22567   | 11507315.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹12       | 22867   | 22913   | 11741571.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹13       | 22700   | 22737   | 11642661.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹14       | 22617   | 22654   | 11540365.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹15       | 22853   | 22890   | 11689270.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹16       | 22675   | 22721   | 11541631.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹17       | 22754   | 22800   | 11652681.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹18       | 22667   | 22708   | 11660037.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹19       | 22560   | 22603   | 11542458.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹2        | 22689   | 22734   | 11657228.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹20       | 22741   | 22785   | 11666007.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹21       | 22629   | 22668   | 11584338.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹22       | 22722   | 22767   | 11709246.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹23       | 22653   | 22692   | 11626949.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹24       | 22608   | 22648   | 11606311.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹25       | 22557   | 22592   | 11548647.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹26       | 22741   | 22784   | 11616602.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹27       | 22603   | 22642   | 11668588.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹28       | 22904   | 22950   | 11694087.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹29       | 22807   | 22850   | 11757594.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹3        | 22741   | 22779   | 11643113.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹4        | 22715   | 22767   | 11631834.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹5        | 22803   | 22830   | 11672989.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹6        | 22656   | 22705   | 11587799.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹7        | 22712   | 22755   | 11686716.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹8        | 22621   | 22659   | 11569165.000   |
| 20200807 | 生鲜           | 海鲜速食1       | 大闸蟹9        | 22711   | 22752   | 11737394.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹0        | 22612   | 22659   | 11657871.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹1        | 22646   | 22680   | 11621328.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹10       | 22718   | 22755   | 11678362.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹11       | 22687   | 22726   | 11599346.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹12       | 22668   | 22706   | 11635991.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹13       | 23002   | 23049   | 11791946.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹14       | 22803   | 22852   | 11687006.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹15       | 22969   | 23017   | 11730257.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹16       | 22670   | 22709   | 11644255.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹17       | 22739   | 22771   | 11709138.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹18       | 22539   | 22584   | 11488700.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹19       | 22788   | 22828   | 11669528.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹2        | 22433   | 22471   | 11474703.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹20       | 22754   | 22796   | 11613142.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹21       | 22532   | 22567   | 11519027.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹22       | 22662   | 22704   | 11685262.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹23       | 22748   | 22777   | 11601403.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹24       | 22939   | 22993   | 11747618.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹25       | 22769   | 22808   | 11585242.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹26       | 22452   | 22498   | 11507427.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹27       | 22766   | 22811   | 11612338.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹28       | 22634   | 22673   | 11668365.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹29       | 22637   | 22697   | 11583122.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹3        | 22633   | 22669   | 11535496.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹4        | 22547   | 22579   | 11482941.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹5        | 22533   | 22566   | 11579587.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹6        | 22453   | 22502   | 11513070.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹7        | 22677   | 22719   | 11658108.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹8        | 22579   | 22620   | 11613741.000   |
| 20200807 | 生鲜           | 海鲜速食2       | 大闸蟹9        | 22761   | 22802   | 11695057.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹0        | 22482   | 22528   | 11509127.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹1        | 22677   | 22710   | 11548509.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹10       | 22705   | 22745   | 11596647.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹11       | 22710   | 22748   | 11651092.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹12       | 22793   | 22834   | 11667248.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹13       | 22683   | 22725   | 11517457.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹14       | 22484   | 22533   | 11572918.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹15       | 22712   | 22745   | 11591208.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹16       | 22724   | 22763   | 11602170.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹17       | 22756   | 22791   | 11644487.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹18       | 23012   | 23063   | 11765774.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹19       | 22554   | 22602   | 11633856.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹2        | 22762   | 22811   | 11711485.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹20       | 22767   | 22813   | 11682524.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹21       | 22477   | 22532   | 11566232.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹22       | 22657   | 22701   | 11682289.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹23       | 22893   | 22926   | 11719489.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹24       | 22726   | 22767   | 11642619.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹25       | 22808   | 22858   | 11738770.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹26       | 22521   | 22566   | 11542941.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹27       | 22699   | 22741   | 11622919.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹28       | 22519   | 22552   | 11522355.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹29       | 22337   | 22371   | 11459458.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹3        | 22668   | 22703   | 11525317.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹4        | 22620   | 22666   | 11567929.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹5        | 22869   | 22919   | 11781685.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹6        | 22818   | 22856   | 11658363.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹7        | 22837   | 22876   | 11779244.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹8        | 22586   | 22628   | 11634807.000   |
| 20200807 | 生鲜           | 海鲜速食3       | 大闸蟹9        | 22822   | 22864   | 11756854.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹0        | 22755   | 22790   | 11640206.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹1        | 22613   | 22642   | 11645955.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹10       | 22601   | 22647   | 11584021.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹11       | 22906   | 22945   | 11723601.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹12       | 22665   | 22706   | 11636834.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹13       | 22816   | 22846   | 11726838.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹14       | 22618   | 22668   | 11540661.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹15       | 22671   | 22719   | 11678477.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹16       | 22668   | 22697   | 11597404.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹17       | 22755   | 22811   | 11653829.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹18       | 22917   | 22957   | 11750235.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹19       | 22672   | 22711   | 11539003.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹2        | 22720   | 22752   | 11650821.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹20       | 23029   | 23066   | 11726018.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹21       | 22396   | 22436   | 11466410.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹22       | 22632   | 22668   | 11619454.000   |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹23       | 22906   | 22937   | 11731213.000   |
+----------+----------------+-----------------+----------------+---------+---------+----------------+
+----------+----------------+-----------------+----------------+----------+----------+-----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv       | pv       | sum_price       |
+----------+----------------+-----------------+----------------+----------+----------+-----------------+
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹24       | 22700    | 22743    | 11598942.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹25       | 22670    | 22704    | 11641840.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹26       | 22837    | 22884    | 11732854.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹27       | 22696    | 22736    | 11654298.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹28       | 22732    | 22775    | 11625600.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹29       | 22688    | 22731    | 11571162.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹3        | 22744    | 22775    | 11669012.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹4        | 22645    | 22680    | 11572767.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹5        | 22788    | 22830    | 11663854.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹6        | 22668    | 22700    | 11584438.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹7        | 22519    | 22558    | 11412139.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹8        | 22715    | 22760    | 11643724.000    |
| 20200807 | 生鲜           | 海鲜速食4       | 大闸蟹9        | 22713    | 22757    | 11760191.000    |
| 20200807 | 生鲜           | NULL            | NULL           | 2650663  | 3411240  | 1745114487.000  |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包0    | 22419    | 22468    | 11473067.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包1    | 22425    | 22464    | 11456449.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包10   | 22668    | 22708    | 11536372.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包11   | 22561    | 22599    | 11555962.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包12   | 22630    | 22666    | 11641981.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包13   | 22421    | 22463    | 11420516.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包14   | 22640    | 22682    | 11591165.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包15   | 22500    | 22541    | 11504737.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包16   | 22599    | 22635    | 11536894.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包17   | 22552    | 22593    | 11536733.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包18   | 22673    | 22711    | 11652480.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包19   | 22763    | 22815    | 11627556.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包2    | 22612    | 22653    | 11475458.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包20   | 22265    | 22299    | 11387985.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包21   | 22314    | 22360    | 11411819.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包22   | 22274    | 22309    | 11366997.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包23   | 22353    | 22403    | 11437820.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包24   | 22566    | 22617    | 11589468.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包25   | 22393    | 22423    | 11499423.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包26   | 22280    | 22315    | 11437904.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包27   | 22451    | 22496    | 11507970.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包28   | 22396    | 22437    | 11463865.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包29   | 22180    | 22220    | 11381576.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包3    | 22462    | 22506    | 11503883.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包4    | 22796    | 22824    | 11621922.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包5    | 22437    | 22476    | 11555458.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包6    | 22333    | 22366    | 11358791.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包7    | 22353    | 22398    | 11448852.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包8    | 22457    | 22485    | 11483770.000    |
| 20200807 | 男装           | 鞋包配件0       | 商务双肩包9    | 22300    | 22341    | 11410763.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包0    | 22474    | 22515    | 11466847.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包1    | 22568    | 22614    | 11617710.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包10   | 22356    | 22383    | 11420384.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包11   | 22736    | 22770    | 11682716.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包12   | 22584    | 22621    | 11610190.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包13   | 22428    | 22470    | 11542661.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包14   | 22664    | 22708    | 11621833.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包15   | 22577    | 22621    | 11467009.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包16   | 22274    | 22310    | 11369379.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包17   | 22445    | 22496    | 11551296.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包18   | 22216    | 22253    | 11341519.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包19   | 22703    | 22732    | 11545755.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包2    | 22437    | 22479    | 11507617.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包20   | 22683    | 22722    | 11595496.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包21   | 22292    | 22331    | 11438517.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包22   | 22514    | 22557    | 11475857.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包23   | 22200    | 22246    | 11424566.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包24   | 22603    | 22647    | 11568698.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包25   | 22483    | 22528    | 11508787.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包26   | 22349    | 22395    | 11400342.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包27   | 22747    | 22787    | 11578429.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包28   | 22410    | 22459    | 11474667.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包29   | 22779    | 22827    | 11671397.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包3    | 22411    | 22462    | 11466195.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包4    | 22394    | 22447    | 11398669.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包5    | 22576    | 22622    | 11529785.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包6    | 22434    | 22481    | 11473960.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包7    | 22442    | 22475    | 11466527.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包8    | 22473    | 22508    | 11513136.000    |
| 20200807 | 男装           | 鞋包配件1       | 商务双肩包9    | 22334    | 22370    | 11452025.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包0    | 22278    | 22312    | 11313417.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包1    | 22643    | 22681    | 11551257.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包10   | 22512    | 22555    | 11552674.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包11   | 22432    | 22471    | 11517965.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包12   | 22306    | 22352    | 11481381.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包13   | 22340    | 22374    | 11483665.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包14   | 22417    | 22456    | 11415366.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包15   | 22532    | 22573    | 11555666.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包16   | 22456    | 22499    | 11569898.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包17   | 22406    | 22445    | 11529243.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包18   | 22602    | 22643    | 11563943.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包19   | 22254    | 22292    | 11453617.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包2    | 22549    | 22585    | 11514991.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包20   | 22581    | 22629    | 11585858.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包21   | 22474    | 22515    | 11468302.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包22   | 22529    | 22569    | 11555345.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包23   | 22749    | 22792    | 11665311.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包24   | 22466    | 22518    | 11448365.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包25   | 22468    | 22506    | 11558070.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包26   | 22592    | 22630    | 11519846.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包27   | 22542    | 22582    | 11572433.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包28   | 22352    | 22385    | 11397922.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包29   | 22457    | 22493    | 11449912.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包3    | 22576    | 22627    | 11564130.000    |
| 20200807 | 男装           | 鞋包配件2       | 商务双肩包4    | 22290    | 22336    | 11458892.000    |
