
Q4:
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
| 20200807 | 铜牌会员                  | 382.000          | 3184  | 57147  | 6400840.000  |
| 20200807 | 铜牌会员                  | 383.000          | 3104  | 56594  | 6304526.000  |
| 20200807 | 铜牌会员                  | 384.000          | 3095  | 55980  | 6252527.000  |
| 20200807 | 银牌会员                  | 30.000           | 2431  | 44180  | 4911394.000  |
| 20200807 | 银牌会员                  | 31.000           | 2399  | 43186  | 4780152.000  |
| 20200807 | 银牌会员                  | 32.000           | 2335  | 42178  | 4657487.000  |
| 20200807 | 银牌会员                  | 33.000           | 2450  | 44141  | 4874200.000  |
| 20200807 | 银牌会员                  | 34.000           | 2399  | 43068  | 4813701.000  |
| 20200807 | 银牌会员                  | 35.000           | 2444  | 44305  | 4957296.000  |
| 20200807 | 银牌会员                  | 36.000           | 2485  | 45023  | 5020543.000  |
| 20200807 | 银牌会员                  | 37.000           | 2442  | 45155  | 5029627.000  |
| 20200807 | 银牌会员                  | 38.000           | 2364  | 42053  | 4648185.000  |
| 20200807 | 银牌会员                  | 39.000           | 2474  | 44565  | 4925934.000  |
| 20200807 | 银牌会员                  | 40.000           | 2466  | 44791  | 5033939.000  |
| 20200807 | 银牌会员                  | 41.000           | 2454  | 44142  | 4904109.000  |
| 20200807 | 银牌会员                  | 42.000           | 2457  | 43555  | 4910426.000  |
| 20200807 | 银牌会员                  | 43.000           | 2316  | 42117  | 4739611.000  |
| 20200807 | 银牌会员                  | 44.000           | 2473  | 45835  | 5075095.000  |
| 20200807 | 银牌会员                  | 45.000           | 2455  | 44412  | 4897786.000  |
| 20200807 | 银牌会员                  | 46.000           | 2424  | 44187  | 5012631.000  |
| 20200807 | 银牌会员                  | 47.000           | 2444  | 44117  | 4833736.000  |
| 20200807 | 银牌会员                  | 48.000           | 2517  | 45271  | 5053416.000  |
| 20200807 | 银牌会员                  | 49.000           | 2460  | 44545  | 4992597.000  |
| 20200807 | 银牌会员                  | 50.000           | 2446  | 44786  | 4982926.000  |
| 20200807 | 银牌会员                  | 51.000           | 2455  | 44001  | 4910932.000  |
| 20200807 | 银牌会员                  | 52.000           | 2412  | 43839  | 4938836.000  |
| 20200807 | 银牌会员                  | 53.000           | 2376  | 42396  | 4695039.000  |
| 20200807 | 银牌会员                  | 54.000           | 2501  | 45599  | 5087557.000  |
| 20200807 | 银牌会员                  | 55.000           | 2326  | 41966  | 4674040.000  |
| 20200807 | 银牌会员                  | 56.000           | 2411  | 44185  | 4923640.000  |
| 20200807 | 银牌会员                  | 57.000           | 2426  | 44168  | 4914089.000  |
| 20200807 | 银牌会员                  | 58.000           | 2502  | 44593  | 5025167.000  |
| 20200807 | 银牌会员                  | 59.000           | 2402  | 44440  | 4982307.000  |
| 20200807 | 银牌会员                  | 60.000           | 2554  | 45968  | 5104928.000  |
| 20200807 | 银牌会员                  | 61.000           | 2435  | 43303  | 4862335.000  |
| 20200807 | 银牌会员                  | 62.000           | 2450  | 44354  | 4950784.000  |
| 20200807 | 银牌会员                  | 63.000           | 2372  | 42004  | 4638707.000  |
| 20200807 | 银牌会员                  | 64.000           | 2517  | 44920  | 5037092.000  |
| 20200807 | 银牌会员                  | 65.000           | 2521  | 45383  | 5044185.000  |
| 20200807 | 银牌会员                  | 66.000           | 2505  | 45221  | 5036734.000  |
| 20200807 | 银牌会员                  | 67.000           | 2415  | 44123  | 4960824.000  |
| 20200807 | 银牌会员                  | 68.000           | 2381  | 42943  | 4755115.000  |
| 20200807 | 银牌会员                  | 69.000           | 2442  | 44323  | 4953065.000  |
| 20200807 | 银牌会员                  | 70.000           | 2443  | 43514  | 4831427.000  |
| 20200807 | 银牌会员                  | 71.000           | 2455  | 44317  | 4885993.000  |
| 20200807 | 银牌会员                  | 72.000           | 2466  | 44314  | 4864832.000  |
| 20200807 | 银牌会员                  | 73.000           | 2426  | 43910  | 4894575.000  |
| 20200807 | 银牌会员                  | 74.000           | 2364  | 43054  | 4828517.000  |
| 20200807 | 银牌会员                  | 75.000           | 2486  | 44686  | 4973358.000  |
| 20200807 | 银牌会员                  | 76.000           | 2378  | 43302  | 4797842.000  |
| 20200807 | 银牌会员                  | 77.000           | 2465  | 44368  | 4843759.000  |
| 20200807 | 银牌会员                  | 78.000           | 2440  | 43973  | 4927240.000  |
| 20200807 | 银牌会员                  | 79.000           | 2375  | 42674  | 4744964.000  |
| 20200807 | 银牌会员                  | 80.000           | 2408  | 43215  | 4820299.000  |
| 20200807 | 银牌会员                  | 81.000           | 2436  | 43839  | 4969552.000  |
| 20200807 | 银牌会员                  | 82.000           | 2408  | 43550  | 4869761.000  |
| 20200807 | 银牌会员                  | 83.000           | 2389  | 42348  | 4644197.000  |
| 20200807 | 银牌会员                  | 84.000           | 2513  | 44888  | 4990708.000  |
| 20200807 | 银牌会员                  | 85.000           | 2396  | 43197  | 4807116.000  |
| 20200807 | 银牌会员                  | 86.000           | 2415  | 43453  | 4907906.000  |
| 20200807 | 银牌会员                  | 87.000           | 2439  | 44652  | 5017709.000  |
| 20200807 | 银牌会员                  | 88.000           | 2357  | 43137  | 4787300.000  |
| 20200807 | 银牌会员                  | 89.000           | 2391  | 44182  | 4909854.000  |
| 20200807 | 银牌会员                  | 90.000           | 2446  | 44531  | 4943995.000  |
| 20200807 | 银牌会员                  | 91.000           | 2412  | 43835  | 4869106.000  |
| 20200807 | 银牌会员                  | 92.000           | 2462  | 43774  | 4851671.000  |
| 20200807 | 银牌会员                  | 93.000           | 2400  | 43491  | 4831137.000  |
| 20200807 | 银牌会员                  | 94.000           | 2391  | 43238  | 4802498.000  |
| 20200807 | 银牌会员                  | 95.000           | 2352  | 43512  | 4782036.000  |
| 20200807 | 银牌会员                  | 96.000           | 2386  | 43550  | 4781003.000  |
| 20200807 | 银牌会员                  | 97.000           | 2431  | 43595  | 4886868.000  |
| 20200807 | 银牌会员                  | 98.000           | 2410  | 42619  | 4747376.000  |
| 20200807 | 银牌会员                  | 99.000           | 2500  | 44840  | 5027684.000  |
| 20200807 | 银牌会员                  | 100.000          | 2381  | 43342  | 4787170.000  |
| 20200807 | 银牌会员                  | 101.000          | 2400  | 43116  | 4830837.000  |
| 20200807 | 银牌会员                  | 102.000          | 2400  | 42538  | 4678436.000  |
| 20200807 | 银牌会员                  | 103.000          | 2415  | 43771  | 4991122.000  |
| 20200807 | 银牌会员                  | 104.000          | 2440  | 43012  | 4825305.000  |
| 20200807 | 银牌会员                  | 105.000          | 2450  | 44070  | 4972737.000  |
| 20200807 | 银牌会员                  | 106.000          | 2401  | 43401  | 4837521.000  |
| 20200807 | 银牌会员                  | 107.000          | 2446  | 44630  | 5019173.000  |
| 20200807 | 银牌会员                  | 108.000          | 2442  | 44037  | 4934107.000  |
| 20200807 | 银牌会员                  | 109.000          | 2449  | 43758  | 4935177.000  |
| 20200807 | 银牌会员                  | 110.000          | 2456  | 44721  | 4964984.000  |
| 20200807 | 银牌会员                  | 111.000          | 2539  | 45304  | 5039242.000  |
| 20200807 | 银牌会员                  | 112.000          | 2412  | 44109  | 4870648.000  |
| 20200807 | 银牌会员                  | 113.000          | 2465  | 43846  | 4938370.000  |
| 20200807 | 银牌会员                  | 114.000          | 2453  | 44104  | 4888537.000  |
| 20200807 | 银牌会员                  | 115.000          | 2385  | 42640  | 4770932.000  |
| 20200807 | 银牌会员                  | 116.000          | 2489  | 44541  | 4940099.000  |
| 20200807 | 银牌会员                  | 117.000          | 2512  | 45612  | 5095194.000  |
| 20200807 | 银牌会员                  | 118.000          | 2377  | 42268  | 4722264.000  |
| 20200807 | 银牌会员                  | 119.000          | 2437  | 43127  | 4820997.000  |
| 20200807 | 银牌会员                  | 120.000          | 2339  | 42287  | 4825652.000  |
| 20200807 | 银牌会员                  | 121.000          | 2415  | 43253  | 4746082.000  |
| 20200807 | 银牌会员                  | 122.000          | 2426  | 43562  | 4890202.000  |
| 20200807 | 银牌会员                  | 123.000          | 2408  | 43015  | 4780427.000  |
| 20200807 | 银牌会员                  | 124.000          | 2373  | 42135  | 4748291.000  |
| 20200807 | 银牌会员                  | 125.000          | 2364  | 43055  | 4764136.000  |
| 20200807 | 银牌会员                  | 126.000          | 2401  | 43518  | 4837339.000  |
| 20200807 | 银牌会员                  | 127.000          | 2458  | 44862  | 5008116.000  |
| 20200807 | 银牌会员                  | 128.000          | 2345  | 43147  | 4782449.000  |
| 20200807 | 银牌会员                  | 129.000          | 2308  | 42001  | 4695050.000  |
| 20200807 | 银牌会员                  | 130.000          | 2366  | 41741  | 4599575.000  |
| 20200807 | 银牌会员                  | 131.000          | 2415  | 43546  | 4894784.000  |
| 20200807 | 银牌会员                  | 132.000          | 2342  | 41872  | 4606481.000  |
| 20200807 | 银牌会员                  | 133.000          | 2368  | 42452  | 4809283.000  |
| 20200807 | 银牌会员                  | 134.000          | 2474  | 44880  | 5032159.000  |
| 20200807 | 银牌会员                  | 135.000          | 2508  | 45410  | 5064075.000  |
| 20200807 | 银牌会员                  | 136.000          | 2435  | 43316  | 4840157.000  |
| 20200807 | 银牌会员                  | 137.000          | 2409  | 43725  | 4944807.000  |
| 20200807 | 银牌会员                  | 138.000          | 2418  | 43952  | 4919678.000  |
| 20200807 | 银牌会员                  | 139.000          | 2386  | 43239  | 4858182.000  |
| 20200807 | 银牌会员                  | 140.000          | 2526  | 44622  | 4962840.000  |
| 20200807 | 银牌会员                  | 141.000          | 2378  | 42915  | 4762399.000  |
| 20200807 | 银牌会员                  | 142.000          | 2390  | 42174  | 4705477.000  |
| 20200807 | 银牌会员                  | 143.000          | 2391  | 43341  | 4834952.000  |
| 20200807 | 银牌会员                  | 144.000          | 2369  | 43020  | 4729879.000  |
| 20200807 | 银牌会员                  | 145.000          | 2393  | 44125  | 4986311.000  |
| 20200807 | 银牌会员                  | 146.000          | 2502  | 45525  | 5061092.000  |
| 20200807 | 银牌会员                  | 147.000          | 2516  | 44905  | 4945975.000  |
| 20200807 | 银牌会员                  | 148.000          | 2408  | 42755  | 4741911.000  |
| 20200807 | 银牌会员                  | 149.000          | 2402  | 43213  | 4833060.000  |
| 20200807 | 银牌会员                  | 150.000          | 2441  | 44864  | 5098638.000  |
| 20200807 | 银牌会员                  | 151.000          | 2519  | 44628  | 4944716.000  |
| 20200807 | 银牌会员                  | 152.000          | 2399  | 43669  | 4888671.000  |
| 20200807 | 银牌会员                  | 153.000          | 2354  | 42857  | 4792569.000  |
| 20200807 | 银牌会员                  | 154.000          | 2481  | 44546  | 4886420.000  |
| 20200807 | 银牌会员                  | 155.000          | 2377  | 43550  | 4846161.000  |
| 20200807 | 银牌会员                  | 156.000          | 2412  | 43965  | 4911996.000  |
| 20200807 | 银牌会员                  | 157.000          | 2523  | 45125  | 5001979.000  |
| 20200807 | 银牌会员                  | 158.000          | 2473  | 44201  | 4971264.000  |
| 20200807 | 银牌会员                  | 159.000          | 2353  | 42096  | 4727959.000  |
| 20200807 | 银牌会员                  | 160.000          | 2520  | 44780  | 4971188.000  |
| 20200807 | 银牌会员                  | 161.000          | 2436  | 43716  | 4824697.000  |
| 20200807 | 银牌会员                  | 162.000          | 2435  | 43385  | 4805849.000  |
| 20200807 | 银牌会员                  | 163.000          | 2354  | 42210  | 4703870.000  |
| 20200807 | 银牌会员                  | 164.000          | 2457  | 44874  | 4958237.000  |
| 20200807 | 银牌会员                  | 165.000          | 2340  | 42218  | 4734584.000  |
| 20200807 | 银牌会员                  | 166.000          | 2400  | 43280  | 4851226.000  |
| 20200807 | 银牌会员                  | 167.000          | 2419  | 43197  | 4797188.000  |
| 20200807 | 银牌会员                  | 168.000          | 2357  | 41929  | 4727240.000  |
| 20200807 | 银牌会员                  | 169.000          | 2429  | 43458  | 4806056.000  |
| 20200807 | 银牌会员                  | 170.000          | 2412  | 42835  | 4828750.000  |
| 20200807 | 银牌会员                  | 171.000          | 2327  | 42278  | 4708511.000  |
| 20200807 | 银牌会员                  | 172.000          | 2403  | 43405  | 4768337.000  |
| 20200807 | 银牌会员                  | 173.000          | 2511  | 45238  | 5096071.000  |
| 20200807 | 银牌会员                  | 174.000          | 2331  | 43551  | 4937833.000  |
| 20200807 | 银牌会员                  | 175.000          | 2351  | 43605  | 4827874.000  |
| 20200807 | 银牌会员                  | 176.000          | 2431  | 43931  | 4899328.000  |
| 20200807 | 银牌会员                  | 177.000          | 2516  | 45373  | 5102318.000  |
| 20200807 | 银牌会员                  | 178.000          | 2416  | 43644  | 4902191.000  |
| 20200807 | 银牌会员                  | 179.000          | 2420  | 44101  | 4872456.000  |
| 20200807 | 银牌会员                  | 180.000          | 2531  | 45413  | 5022664.000  |
| 20200807 | 银牌会员                  | 181.000          | 2439  | 43821  | 4823493.000  |
| 20200807 | 银牌会员                  | 182.000          | 2472  | 45160  | 5077446.000  |
| 20200807 | 银牌会员                  | 183.000          | 2389  | 42467  | 4703894.000  |
| 20200807 | 银牌会员                  | 184.000          | 2453  | 43402  | 4850405.000  |
| 20200807 | 银牌会员                  | 185.000          | 2456  | 44422  | 4966997.000  |
| 20200807 | 银牌会员                  | 186.000          | 2395  | 42681  | 4801349.000  |
| 20200807 | 银牌会员                  | 187.000          | 2402  | 44604  | 5029200.000  |
| 20200807 | 银牌会员                  | 188.000          | 2468  | 44815  | 5098607.000  |
| 20200807 | 银牌会员                  | 189.000          | 2403  | 44273  | 4971292.000  |
| 20200807 | 银牌会员                  | 190.000          | 2426  | 43892  | 5011662.000  |
| 20200807 | 银牌会员                  | 191.000          | 2380  | 42985  | 4762349.000  |
| 20200807 | 银牌会员                  | 192.000          | 2398  | 43408  | 4874934.000  |
| 20200807 | 银牌会员                  | 193.000          | 2416  | 43517  | 4813174.000  |
| 20200807 | 银牌会员                  | 194.000          | 2426  | 44321  | 4982327.000  |
| 20200807 | 银牌会员                  | 195.000          | 2328  | 41208  | 4533623.000  |
| 20200807 | 银牌会员                  | 196.000          | 2391  | 42751  | 4747798.000  |
| 20200807 | 银牌会员                  | 197.000          | 2505  | 45831  | 5115907.000  |
| 20200807 | 银牌会员                  | 198.000          | 2435  | 43407  | 4765415.000  |
| 20200807 | 银牌会员                  | 199.000          | 2403  | 44025  | 4887959.000  |
| 20200807 | 银牌会员                  | 200.000          | 2390  | 42933  | 4674778.000  |
| 20200807 | 银牌会员                  | 201.000          | 2390  | 43025  | 4744279.000  |
| 20200807 | 银牌会员                  | 202.000          | 2454  | 44199  | 4977443.000  |
| 20200807 | 银牌会员                  | 203.000          | 2419  | 43652  | 4897404.000  |
| 20200807 | 银牌会员                  | 204.000          | 2445  | 44125  | 4974871.000  |
| 20200807 | 银牌会员                  | 205.000          | 2491  | 44365  | 4914060.000  |
| 20200807 | 银牌会员                  | 206.000          | 2438  | 44249  | 4861783.000  |
| 20200807 | 银牌会员                  | 207.000          | 2440  | 44252  | 4900983.000  |
| 20200807 | 银牌会员                  | 208.000          | 2383  | 43077  | 4737160.000  |
| 20200807 | 银牌会员                  | 209.000          | 2443  | 44529  | 5052521.000  |
| 20200807 | 银牌会员                  | 210.000          | 2485  | 45680  | 5083367.000  |
| 20200807 | 银牌会员                  | 211.000          | 2480  | 44766  | 4968788.000  |
| 20200807 | 银牌会员                  | 212.000          | 2402  | 42555  | 4678500.000  |
| 20200807 | 银牌会员                  | 213.000          | 2520  | 45075  | 5021014.000  |
| 20200807 | 银牌会员                  | 214.000          | 2364  | 42795  | 4748782.000  |
| 20200807 | 银牌会员                  | 215.000          | 2499  | 45050  | 4994403.000  |
| 20200807 | 银牌会员                  | 216.000          | 2391  | 43800  | 4857374.000  |
| 20200807 | 银牌会员                  | 217.000          | 2473  | 44237  | 4983487.000  |
| 20200807 | 银牌会员                  | 218.000          | 2423  | 44443  | 4930213.000  |
| 20200807 | 银牌会员                  | 219.000          | 2364  | 43223  | 4913042.000  |
| 20200807 | 银牌会员                  | 220.000          | 2411  | 43318  | 4868789.000  |
| 20200807 | 银牌会员                  | 221.000          | 2364  | 42375  | 4691799.000  |
| 20200807 | 银牌会员                  | 222.000          | 2490  | 45388  | 5025705.000  |
| 20200807 | 银牌会员                  | 223.000          | 2378  | 42086  | 4679005.000  |
| 20200807 | 银牌会员                  | 224.000          | 2402  | 43933  | 4941317.000  |
| 20200807 | 银牌会员                  | 225.000          | 2368  | 43818  | 4828026.000  |
| 20200807 | 银牌会员                  | 226.000          | 2400  | 43965  | 5007466.000  |
| 20200807 | 银牌会员                  | 227.000          | 2448  | 44687  | 4995716.000  |
| 20200807 | 银牌会员                  | 228.000          | 2448  | 44919  | 5112101.000  |
| 20200807 | 银牌会员                  | 229.000          | 2426  | 43567  | 4770525.000  |
| 20200807 | 银牌会员                  | 230.000          | 2321  | 42538  | 4783910.000  |
| 20200807 | 银牌会员                  | 231.000          | 2377  | 42955  | 4803092.000  |
| 20200807 | 银牌会员                  | 232.000          | 2417  | 43438  | 4851496.000  |
| 20200807 | 银牌会员                  | 233.000          | 2458  | 44682  | 4982172.000  |
| 20200807 | 银牌会员                  | 234.000          | 2381  | 42648  | 4757457.000  |
| 20200807 | 银牌会员                  | 235.000          | 2492  | 45126  | 5153255.000  |
| 20200807 | 银牌会员                  | 236.000          | 2492  | 45678  | 5142925.000  |
| 20200807 | 银牌会员                  | 237.000          | 2421  | 44589  | 4998939.000  |
| 20200807 | 银牌会员                  | 238.000          | 2446  | 43476  | 4764648.000  |
| 20200807 | 银牌会员                  | 239.000          | 2360  | 42226  | 4675354.000  |
| 20200807 | 银牌会员                  | 240.000          | 2448  | 43234  | 4789902.000  |
| 20200807 | 银牌会员                  | 241.000          | 2503  | 45036  | 5006070.000  |
| 20200807 | 银牌会员                  | 242.000          | 2527  | 45150  | 4953363.000  |
| 20200807 | 银牌会员                  | 243.000          | 2451  | 44348  | 4982962.000  |
| 20200807 | 银牌会员                  | 244.000          | 2427  | 43484  | 4818381.000  |
| 20200807 | 银牌会员                  | 245.000          | 2355  | 42611  | 4805077.000  |
| 20200807 | 银牌会员                  | 246.000          | 2484  | 44825  | 5039071.000  |
| 20200807 | 银牌会员                  | 247.000          | 2427  | 44119  | 4821158.000  |
| 20200807 | 银牌会员                  | 248.000          | 2465  | 44210  | 4897111.000  |
| 20200807 | 银牌会员                  | 249.000          | 2457  | 42967  | 4681657.000  |
| 20200807 | 银牌会员                  | 250.000          | 2433  | 43705  | 4845948.000  |
| 20200807 | 银牌会员                  | 251.000          | 2433  | 44281  | 4969807.000  |
| 20200807 | 银牌会员                  | 252.000          | 2490  | 45266  | 5085886.000  |
| 20200807 | 银牌会员                  | 253.000          | 2462  | 44638  | 4969139.000  |
| 20200807 | 银牌会员                  | 254.000          | 2362  | 42636  | 4740066.000  |
| 20200807 | 银牌会员                  | 255.000          | 2434  | 43768  | 4960036.000  |
| 20200807 | 银牌会员                  | 256.000          | 2460  | 45296  | 5082219.000  |
| 20200807 | 银牌会员                  | 257.000          | 2431  | 43811  | 4883178.000  |
| 20200807 | 银牌会员                  | 258.000          | 2430  | 44191  | 4933985.000  |
| 20200807 | 银牌会员                  | 259.000          | 2370  | 42152  | 4668610.000  |
| 20200807 | 银牌会员                  | 260.000          | 2442  | 44154  | 4956838.000  |
| 20200807 | 银牌会员                  | 261.000          | 2482  | 44701  | 5017373.000  |
| 20200807 | 银牌会员                  | 262.000          | 2412  | 42428  | 4756270.000  |
| 20200807 | 银牌会员                  | 263.000          | 2508  | 44915  | 5149667.000  |
| 20200807 | 银牌会员                  | 264.000          | 2344  | 42651  | 4708266.000  |
| 20200807 | 银牌会员                  | 265.000          | 2449  | 44211  | 4963445.000  |
| 20200807 | 银牌会员                  | 266.000          | 2419  | 44113  | 4942506.000  |
| 20200807 | 银牌会员                  | 267.000          | 2544  | 45937  | 5073032.000  |
| 20200807 | 银牌会员                  | 268.000          | 2448  | 43998  | 4941087.000  |
| 20200807 | 银牌会员                  | 269.000          | 2393  | 43242  | 4830002.000  |
| 20200807 | 银牌会员                  | 270.000          | 2500  | 44609  | 4973294.000  |
| 20200807 | 银牌会员                  | 271.000          | 2464  | 45069  | 5032238.000  |
| 20200807 | 银牌会员                  | 272.000          | 2417  | 43374  | 4845770.000  |
| 20200807 | 银牌会员                  | 273.000          | 2350  | 42784  | 4740487.000  |
| 20200807 | 银牌会员                  | 274.000          | 2384  | 42635  | 4700994.000  |
| 20200807 | 银牌会员                  | 275.000          | 2489  | 44456  | 4982166.000  |
| 20200807 | 银牌会员                  | 276.000          | 2470  | 44157  | 4958798.000  |
| 20200807 | 银牌会员                  | 277.000          | 2454  | 44768  | 4994443.000  |
| 20200807 | 银牌会员                  | 278.000          | 2429  | 43864  | 4806605.000  |
| 20200807 | 银牌会员                  | 279.000          | 2506  | 46096  | 5254431.000  |
| 20200807 | 银牌会员                  | 280.000          | 2454  | 43487  | 4903077.000  |
| 20200807 | 银牌会员                  | 281.000          | 2388  | 42622  | 4752195.000  |
| 20200807 | 银牌会员                  | 282.000          | 2359  | 42864  | 4764754.000  |
| 20200807 | 银牌会员                  | 283.000          | 2376  | 43416  | 4822566.000  |
| 20200807 | 银牌会员                  | 284.000          | 2452  | 44078  | 4910431.000  |
| 20200807 | 银牌会员                  | 285.000          | 2385  | 43965  | 4876929.000  |
| 20200807 | 银牌会员                  | 286.000          | 2368  | 43062  | 4752947.000  |
| 20200807 | 银牌会员                  | 287.000          | 2466  | 43883  | 4870637.000  |
| 20200807 | 银牌会员                  | 288.000          | 2388  | 42771  | 4703872.000  |
| 20200807 | 银牌会员                  | 289.000          | 2358  | 42072  | 4651077.000  |
| 20200807 | 银牌会员                  | 290.000          | 2423  | 43291  | 4838582.000  |
| 20200807 | 银牌会员                  | 291.000          | 2423  | 43078  | 4802299.000  |
| 20200807 | 银牌会员                  | 292.000          | 2459  | 44597  | 4923178.000  |
| 20200807 | 银牌会员                  | 293.000          | 2402  | 43014  | 4829172.000  |
| 20200807 | 银牌会员                  | 294.000          | 2391  | 43153  | 4787346.000  |
| 20200807 | 银牌会员                  | 295.000          | 2385  | 43292  | 4803326.000  |
| 20200807 | 银牌会员                  | 296.000          | 2380  | 43663  | 4834762.000  |
| 20200807 | 银牌会员                  | 297.000          | 2404  | 44151  | 4904402.000  |
| 20200807 | 银牌会员                  | 298.000          | 2436  | 44776  | 4974254.000  |
| 20200807 | 银牌会员                  | 299.000          | 2422  | 44343  | 4983486.000  |
| 20200807 | 银牌会员                  | 300.000          | 2475  | 45220  | 5112735.000  |
| 20200807 | 银牌会员                  | 301.000          | 2461  | 45370  | 5066760.000  |
| 20200807 | 银牌会员                  | 302.000          | 2443  | 44393  | 4977501.000  |
| 20200807 | 银牌会员                  | 303.000          | 2380  | 42659  | 4810519.000  |
| 20200807 | 银牌会员                  | 304.000          | 2443  | 44277  | 4981966.000  |
| 20200807 | 银牌会员                  | 305.000          | 2441  | 44033  | 4992426.000  |
| 20200807 | 银牌会员                  | 306.000          | 2393  | 42785  | 4764601.000  |
| 20200807 | 银牌会员                  | 307.000          | 2417  | 43858  | 4865407.000  |
| 20200807 | 银牌会员                  | 308.000          | 2391  | 43068  | 4828858.000  |
| 20200807 | 银牌会员                  | 309.000          | 2438  | 44563  | 4918875.000  |
| 20200807 | 银牌会员                  | 310.000          | 2404  | 43817  | 4917765.000  |
| 20200807 | 银牌会员                  | 311.000          | 2483  | 44153  | 4924130.000  |
| 20200807 | 银牌会员                  | 312.000          | 2395  | 42948  | 4798303.000  |
| 20200807 | 银牌会员                  | 313.000          | 2460  | 44409  | 4940312.000  |
| 20200807 | 银牌会员                  | 314.000          | 2430  | 43727  | 4852554.000  |
| 20200807 | 银牌会员                  | 315.000          | 2427  | 43367  | 4769226.000  |
| 20200807 | 银牌会员                  | 316.000          | 2493  | 45946  | 5123781.000  |
| 20200807 | 银牌会员                  | 317.000          | 2477  | 44335  | 4907458.000  |
| 20200807 | 银牌会员                  | 318.000          | 2488  | 44802  | 4979447.000  |
| 20200807 | 银牌会员                  | 319.000          | 2486  | 45522  | 5062110.000  |
| 20200807 | 银牌会员                  | 320.000          | 2440  | 44179  | 4903919.000  |
| 20200807 | 银牌会员                  | 321.000          | 2391  | 43069  | 4791992.000  |
| 20200807 | 银牌会员                  | 322.000          | 2483  | 44549  | 4951082.000  |
| 20200807 | 银牌会员                  | 323.000          | 2487  | 45724  | 5134176.000  |
| 20200807 | 银牌会员                  | 324.000          | 2421  | 42527  | 4729007.000  |
| 20200807 | 银牌会员                  | 325.000          | 2420  | 44008  | 4928831.000  |
| 20200807 | 银牌会员                  | 326.000          | 2259  | 41744  | 4714971.000  |
| 20200807 | 银牌会员                  | 327.000          | 2406  | 43359  | 4775000.000  |
| 20200807 | 银牌会员                  | 328.000          | 2336  | 42271  | 4730679.000  |
| 20200807 | 银牌会员                  | 329.000          | 2354  | 42721  | 4776938.000  |
| 20200807 | 银牌会员                  | 330.000          | 2493  | 45610  | 5029489.000  |
| 20200807 | 银牌会员                  | 331.000          | 2431  | 43741  | 4925128.000  |
| 20200807 | 银牌会员                  | 332.000          | 2392  | 44171  | 4917764.000  |
| 20200807 | 银牌会员                  | 333.000          | 2492  | 44150  | 4934794.000  |
| 20200807 | 银牌会员                  | 334.000          | 2485  | 44781  | 5035708.000  |
| 20200807 | 银牌会员                  | 335.000          | 2336  | 41955  | 4709583.000  |
| 20200807 | 银牌会员                  | 336.000          | 2376  | 43844  | 4904021.000  |
| 20200807 | 银牌会员                  | 337.000          | 2535  | 45692  | 5102240.000  |
| 20200807 | 银牌会员                  | 338.000          | 2416  | 43921  | 4952308.000  |
| 20200807 | 银牌会员                  | 339.000          | 2444  | 43909  | 4875398.000  |
| 20200807 | 银牌会员                  | 340.000          | 2366  | 42472  | 4722002.000  |
| 20200807 | 银牌会员                  | 341.000          | 2407  | 43901  | 4819672.000  |
| 20200807 | 银牌会员                  | 342.000          | 2498  | 44848  | 5007542.000  |
| 20200807 | 银牌会员                  | 343.000          | 2415  | 43828  | 4853442.000  |
| 20200807 | 银牌会员                  | 344.000          | 2371  | 43037  | 4848440.000  |
| 20200807 | 银牌会员                  | 345.000          | 2468  | 44376  | 4977354.000  |
| 20200807 | 银牌会员                  | 346.000          | 2505  | 45538  | 5093052.000  |
| 20200807 | 银牌会员                  | 347.000          | 2467  | 45164  | 5076311.000  |
| 20200807 | 银牌会员                  | 348.000          | 2325  | 40891  | 4573677.000  |
| 20200807 | 银牌会员                  | 349.000          | 2396  | 43783  | 4957769.000  |
| 20200807 | 银牌会员                  | 350.000          | 2406  | 43607  | 4930882.000  |
| 20200807 | 银牌会员                  | 351.000          | 2393  | 43178  | 4814182.000  |
| 20200807 | 银牌会员                  | 352.000          | 2388  | 43663  | 4871792.000  |
| 20200807 | 银牌会员                  | 353.000          | 2419  | 43126  | 4712247.000  |
| 20200807 | 银牌会员                  | 354.000          | 2495  | 45506  | 5116491.000  |
| 20200807 | 银牌会员                  | 355.000          | 2417  | 43901  | 4892460.000  |
| 20200807 | 银牌会员                  | 356.000          | 2403  | 43329  | 4826848.000  |
| 20200807 | 银牌会员                  | 357.000          | 2392  | 42961  | 4735419.000  |
| 20200807 | 银牌会员                  | 358.000          | 2336  | 42192  | 4698524.000  |
| 20200807 | 银牌会员                  | 359.000          | 2512  | 45588  | 5118826.000  |
| 20200807 | 银牌会员                  | 360.000          | 2381  | 43511  | 4902249.000  |
| 20200807 | 银牌会员                  | 361.000          | 2409  | 43958  | 4872561.000  |
| 20200807 | 银牌会员                  | 362.000          | 2480  | 44797  | 4961156.000  |
| 20200807 | 银牌会员                  | 363.000          | 2431  | 44593  | 4929333.000  |
| 20200807 | 银牌会员                  | 364.000          | 2383  | 43130  | 4811726.000  |
| 20200807 | 银牌会员                  | 365.000          | 2429  | 43995  | 4928526.000  |
